capture,ue_ip,direction,window_index,window_s,throughput_mbps,lf_raw,lf_used
250826_0929_1030.pcap,10.1.17.210,UL,614,5,0.004726,0.00005857,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,617,5,0.000216,0.00000268,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,618,5,0.025013,0.00030995,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,619,5,0.014979,0.00018562,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,621,5,0.010965,0.00013587,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,622,5,0.173541,0.00215044,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,623,5,0.041640,0.00051599,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,624,5,0.045234,0.00056052,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,625,5,0.021338,0.00026441,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,627,5,0.001710,0.00002119,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,630,5,0.001875,0.00002324,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,631,5,0.017083,0.00021169,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,632,5,0.013070,0.00016196,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,635,5,0.177475,0.00219920,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,636,5,0.036026,0.00044641,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,637,5,0.055562,0.00068850,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,638,5,0.001704,0.00002112,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,639,5,0.031702,0.00039284,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,640,5,0.001707,0.00002115,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,645,5,0.020282,0.00025132,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,646,5,0.020125,0.00024938,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,647,5,0.000125,0.00000155,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,648,5,0.182448,0.00226082,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,649,5,0.034366,0.00042585,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,650,5,0.068434,0.00084800,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,652,5,0.021848,0.00027073,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,653,5,0.000166,0.00000206,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,654,5,0.001707,0.00002115,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,656,5,0.001874,0.00002322,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,658,5,0.023222,0.00028776,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,659,5,0.014842,0.00018391,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,662,5,0.181950,0.00225465,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,663,5,0.041112,0.00050944,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,664,5,0.031266,0.00038743,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,665,5,0.001704,0.00002112,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,666,5,0.019718,0.00024434,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,667,5,0.001707,0.00002115,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,670,5,0.001882,0.00002332,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,672,5,0.013766,0.00017059,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,673,5,0.014946,0.00018520,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,675,5,0.147141,0.00182331,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,676,5,0.053014,0.00065693,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,677,5,0.043634,0.00054069,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,678,5,0.001710,0.00002119,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,679,5,0.019666,0.00024369,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,680,5,0.003219,0.00003989,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,685,5,0.023691,0.00029357,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,686,5,0.013141,0.00016284,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,688,5,0.001133,0.00001404,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,689,5,0.162261,0.00201067,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,690,5,0.029072,0.00036025,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,691,5,0.030824,0.00038196,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,692,5,0.021739,0.00026938,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,694,5,0.001707,0.00002115,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,697,5,0.001883,0.00002334,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,698,5,0.017437,0.00021607,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,699,5,0.015570,0.00019293,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,702,5,0.198632,0.00246136,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,703,5,0.047893,0.00059347,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,704,5,0.046787,0.00057977,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,706,5,0.025907,0.00032103,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,708,5,0.003074,0.00003809,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,711,5,0.003174,0.00003934,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,712,5,0.012139,0.00015042,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,713,5,0.013146,0.00016289,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,715,5,0.071754,0.00088914,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,716,5,0.109552,0.00135752,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,717,5,0.031962,0.00039605,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,718,5,0.041894,0.00051914,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,719,5,0.021669,0.00026851,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,721,5,0.001704,0.00002112,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,725,5,0.013827,0.00017134,0.30000
250826_0929_1030.pcap,10.1.17.210,UL,726,5,0.015203,0.00018839,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,14,5,0.000192,0.00000021,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,17,5,1.166000,0.00127571,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,18,5,0.418856,0.00045827,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,19,5,0.418091,0.00045743,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,20,5,0.000158,0.00000017,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,27,5,0.028850,0.00003156,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,28,5,0.000134,0.00000015,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,30,5,0.001419,0.00000155,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,31,5,0.002165,0.00000237,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,32,5,0.642813,0.00070330,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,33,5,0.449448,0.00049174,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,34,5,0.303432,0.00033198,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,35,5,0.377394,0.00041290,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,41,5,0.002382,0.00000261,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,42,5,0.024715,0.00002704,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,43,5,0.000306,0.00000033,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,46,5,0.004306,0.00000471,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,48,5,1.120830,0.00122629,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,49,5,0.401059,0.00043880,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,50,5,0.357749,0.00039141,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,51,5,0.000557,0.00000061,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,53,5,0.000557,0.00000061,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,56,5,0.000702,0.00000077,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,58,5,0.018422,0.00002016,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,59,5,0.035405,0.00003874,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,60,5,0.001965,0.00000215,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,61,5,1.166723,0.00127650,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,62,5,0.423040,0.00046284,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,63,5,0.314603,0.00034420,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,64,5,0.080490,0.00008806,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,65,5,0.000883,0.00000097,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,67,5,0.000474,0.00000052,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,68,5,0.000102,0.00000011,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,69,5,0.000560,0.00000061,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,70,5,0.000205,0.00000022,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,71,5,0.009874,0.00001080,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,72,5,0.001299,0.00000142,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,74,5,0.088910,0.00009728,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,75,5,1.097768,0.00120106,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,76,5,0.293688,0.00032132,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,77,5,0.341216,0.00037332,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,78,5,0.000883,0.00000097,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,80,5,0.000222,0.00000024,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,81,5,0.000102,0.00000011,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,83,5,0.000560,0.00000061,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,84,5,0.008187,0.00000896,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,85,5,0.003160,0.00000346,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,88,5,1.149979,0.00125818,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,89,5,0.398680,0.00043619,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,90,5,0.411046,0.00044972,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,92,5,0.000328,0.00000036,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,96,5,0.001104,0.00000121,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,98,5,0.009109,0.00000997,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,99,5,0.000928,0.00000102,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,101,5,0.886141,0.00096952,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,102,5,0.358586,0.00039233,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,103,5,0.316430,0.00034620,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,104,5,0.360680,0.00039462,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,105,5,0.002354,0.00000258,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,106,5,0.006237,0.00000682,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,107,5,0.000283,0.00000031,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,109,5,0.000158,0.00000017,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,111,5,0.000112,0.00000012,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,112,5,0.000099,0.00000011,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,115,5,0.001882,0.00000206,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,117,5,0.983458,0.00107599,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,118,5,0.335326,0.00036688,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,119,5,0.389827,0.00042651,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,121,5,0.008090,0.00000885,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,123,5,0.000171,0.00000019,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,127,5,0.008648,0.00000946,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,128,5,0.000184,0.00000020,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,130,5,1.046640,0.00114512,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,131,5,0.388064,0.00042458,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,132,5,0.305333,0.00033406,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,133,5,0.072773,0.00007962,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,136,5,0.000200,0.00000022,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,137,5,0.000256,0.00000028,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,141,5,0.000101,0.00000011,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,143,5,0.024155,0.00002643,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,144,5,0.992787,0.00108620,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,145,5,0.297221,0.00032519,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,146,5,0.371008,0.00040592,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,148,5,0.002136,0.00000234,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,150,5,0.012010,0.00001314,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,152,5,0.000709,0.00000078,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,153,5,0.002237,0.00000245,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,154,5,0.010088,0.00001104,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,178,5,0.000192,0.00000021,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,182,5,1.356040,0.00148363,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,183,5,0.376150,0.00041154,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,184,5,0.520432,0.00056940,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,186,5,0.000170,0.00000019,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,190,5,0.019704,0.00002156,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,191,5,0.000883,0.00000097,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,193,5,0.811254,0.00088759,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,194,5,0.860034,0.00094096,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,195,5,0.338651,0.00037052,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,196,5,0.138760,0.00015182,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,201,5,0.015370,0.00001682,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,202,5,0.001168,0.00000128,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,205,5,1.216227,0.00133066,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,206,5,0.586437,0.00064162,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,207,5,0.292130,0.00031962,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,209,5,0.000085,0.00000009,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,213,5,0.012469,0.00001364,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,214,5,0.000146,0.00000016,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,216,5,0.912325,0.00099817,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,217,5,0.888882,0.00097252,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,218,5,0.334400,0.00036586,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,219,5,0.142771,0.00015620,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,224,5,0.012984,0.00001421,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,225,5,0.000376,0.00000041,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,228,5,1.683582,0.00184199,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,229,5,0.563600,0.00061663,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,230,5,0.408085,0.00044648,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,236,5,0.007778,0.00000851,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,238,5,0.000205,0.00000022,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,239,5,1.054888,0.00115414,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,240,5,0.609858,0.00066724,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,241,5,0.377339,0.00041284,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,242,5,0.161339,0.00017652,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,246,5,0.002218,0.00000243,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,247,5,0.021915,0.00002398,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,248,5,0.000237,0.00000026,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,251,5,1.273285,0.00139309,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,252,5,0.672254,0.00073551,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,253,5,0.210349,0.00023014,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,259,5,0.000166,0.00000018,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,260,5,0.000096,0.00000011,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,262,5,1.034530,0.00113187,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,263,5,0.575074,0.00062918,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,264,5,0.367314,0.00040187,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,265,5,0.171563,0.00018771,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,270,5,0.008749,0.00000957,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,271,5,0.000205,0.00000022,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,274,5,1.453424,0.00159018,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,275,5,0.732859,0.00080182,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,276,5,0.155034,0.00016962,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,277,5,0.002442,0.00000267,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,279,5,0.000355,0.00000039,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,282,5,0.000318,0.00000035,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,283,5,0.000200,0.00000022,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,285,5,1.253485,0.00137143,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,286,5,0.360090,0.00039397,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,287,5,0.350867,0.00038388,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,288,5,0.159210,0.00017419,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,293,5,0.007539,0.00000825,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,294,5,0.000104,0.00000011,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,297,5,1.174050,0.00128452,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,298,5,0.792810,0.00086741,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,299,5,0.163493,0.00017888,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,300,5,0.015184,0.00001661,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,305,5,0.010368,0.00001134,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,306,5,0.000712,0.00000078,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,308,5,1.218840,0.00133352,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,309,5,0.415397,0.00045448,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,310,5,0.460910,0.00050428,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,311,5,0.000173,0.00000019,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,314,5,0.002622,0.00000287,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,316,5,0.000862,0.00000094,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,317,5,0.000294,0.00000032,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,334,5,0.014421,0.00001578,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,341,5,0.000192,0.00000021,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,344,5,0.003290,0.00000360,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,345,5,2.621936,0.00286864,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,346,5,19.169322,0.02097300,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,347,5,3.397603,0.00371729,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,348,5,23.083064,0.02525499,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,349,5,0.003378,0.00000370,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,350,5,0.004203,0.00000460,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,351,5,0.016573,0.00001813,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,352,5,1.917133,0.00209752,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,353,5,2.871958,0.00314219,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,354,5,0.009634,0.00001054,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,355,5,0.000456,0.00000050,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,357,5,0.009178,0.00001004,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,358,5,0.000456,0.00000050,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,360,5,0.000434,0.00000047,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,361,5,0.009178,0.00001004,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,362,5,0.000456,0.00000050,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,363,5,0.000866,0.00000095,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,366,5,0.164166,0.00017961,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,367,5,22.289629,0.02438690,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,368,5,0.924746,0.00101176,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,369,5,1.651416,0.00180680,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,370,5,2.920018,0.00319477,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,371,5,1.395360,0.00152665,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,372,5,0.806794,0.00088271,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,373,5,1.356821,0.00148449,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,374,5,4.788637,0.00523921,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,375,5,0.326605,0.00035734,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,377,5,0.009178,0.00001004,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,378,5,0.000456,0.00000050,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,379,5,0.000784,0.00000086,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,382,5,0.000216,0.00000024,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,384,5,0.014946,0.00001635,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,385,5,0.000456,0.00000050,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,387,5,0.104229,0.00011404,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,388,5,19.403568,0.02122929,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,389,5,0.456938,0.00049993,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,390,5,2.105835,0.00230398,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,391,5,1.971965,0.00215751,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,392,5,2.397533,0.00262312,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,393,5,0.693754,0.00075903,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,394,5,0.797254,0.00087227,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,395,5,0.794813,0.00086960,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,396,5,1.235006,0.00135121,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,397,5,1.702078,0.00186223,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,398,5,0.858069,0.00093881,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,399,5,0.334398,0.00036586,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,400,5,0.000867,0.00000095,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,402,5,0.033979,0.00003718,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,403,5,0.001128,0.00000123,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,405,5,3.179470,0.00347863,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,406,5,18.494398,0.02023457,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,407,5,4.745267,0.00519176,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,408,5,17.598965,0.01925488,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,409,5,3.565032,0.00390047,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,410,5,1.231638,0.00134753,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,411,5,0.009178,0.00001004,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,412,5,0.000456,0.00000050,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,414,5,0.009178,0.00001004,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,415,5,0.000456,0.00000050,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,418,5,0.017128,0.00001874,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,419,5,0.000890,0.00000097,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,420,5,0.000434,0.00000047,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,422,5,0.001965,0.00000215,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,423,5,0.086797,0.00009496,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,424,5,21.083923,0.02306775,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,425,5,0.924406,0.00101139,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,426,5,1.652067,0.00180751,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,427,5,3.453067,0.00377797,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,428,5,1.391488,0.00152242,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,429,5,0.806128,0.00088198,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,430,5,1.355619,0.00148317,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,431,5,3.883616,0.00424903,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,432,5,0.326451,0.00035717,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,434,5,0.009178,0.00001004,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,435,5,0.000456,0.00000050,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,436,5,0.000784,0.00000086,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,439,5,0.000648,0.00000071,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,441,5,0.009178,0.00001004,0.30000
250827_1620_1730.pcap,10.1.17.196,DL,442,5,0.000456,0.00000050,0.30000
